timestamp,plant_id,machine_id,mold_id,product_variant,resin_lot_id,operator_shift,operator_experience_level,ambient_temperature_c,ambient_humidity_pct,dryer_dewpoint_c,resin_moisture_pct,resin_batch_quality_index,barrel_temperature_c,mold_temperature_c,injection_pressure_bar,hold_pressure_bar,screw_speed_rpm,cooling_time_s,cycle_time_s,clamp_force_kn,shot_size_g,maintenance_days_since_last,calibration_drift_index,tool_wear_index,cavity_count,part_weight_g,parts_produced,energy_kwh_interval,defect_type,scrap_count,scrap_rate_pct,pass_fail_flag
2026-01-15T04:30:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_NOZZLE_C,LOT_0004,C_Night,3,21.15,62.29,-31.69,0.0301,0.895,217.43,43.45,914.06,516.13,72.03,12.84,30.25,2715.37,183.76,6,0.101,0.315,4,41.94,221,14.66,dimensional_deviation,10,5.207,0
2026-01-15T05:00:00,DE_WINNENDEN,DEN_IM_05,MLD_007,V_PUMP_CAP_D,LOT_0001,C_Night,3,23.23,57.65,-35.19,0.0983,0.955,227.71,75.93,1203.67,700.44,49.48,16.61,40.83,3565.75,293.6,7,0.197,0.372,4,67.96,151,15.72,flash,7,3.314,0
2026-01-15T05:00:00,RO_CURTEA,TEA_IM_02,MLD_018,V_CONNECTOR_F,LOT_0094,C_Night,6,20.08,73.47,-32.65,0.025,0.897,228.01,55.34,1054.89,629.82,88.96,10.84,24.14,2841.31,54.04,18,0.27,0.267,2,24.43,134,14.66,sink_mark,5,2.472,1
2026-01-15T05:30:00,DE_OBERSONT,ONT_IM_03,MLD_017,V_HOUSING_A,LOT_0036,C_Night,4,19.55,65.69,-33.49,0.1664,0.949,250.55,92.74,1414.21,827.59,45.77,24.46,59.42,4234.37,410.87,24,0.444,0.143,2,186.96,57,19.72,dimensional_deviation,3,4.232,0
2026-01-15T05:30:00,DE_OBERSONT,ONT_IM_01,MLD_016,V_NOZZLE_C,LOT_0069,C_Night,1,19.11,53.76,-40.89,0.0864,0.891,210.25,45.76,1061.71,650.27,79.87,12.76,44.71,4295.78,364.0,14,0.195,0.189,8,41.85,292,19.01,splay_moisture,9,2.971,1
2026-01-15T05:30:00,DE_OBERSONT,ONT_IM_03,MLD_017,V_HOUSING_A,LOT_0036,C_Night,4,20.56,52.4,-42.97,0.0678,0.949,251.63,88.97,1330.24,830.59,79.73,24.0,55.44,4196.63,407.3,17,0.374,0.169,2,182.7,60,18.54,warpage,3,4.154,0
2026-01-15T05:30:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_HANDLE_E,LOT_0028,C_Night,4,21.66,54.04,-39.97,0.1546,0.883,235.32,65.45,1149.78,718.82,65.29,15.14,51.55,2757.94,417.66,5,0.183,0.358,4,94.63,126,19.19,splay_moisture,5,3.587,0
2026-01-15T07:00:00,RO_CURTEA,TEA_IM_01,MLD_017,V_COVER_H,LOT_0073,A_Day,5,20.03,60.07,-40.94,0.2258,0.905,236.11,66.79,1233.74,775.41,73.97,18.03,44.4,3613.36,288.02,13,0.243,0.259,2,132.51,69,15.22,splay_moisture,2,3.336,0
2026-01-15T07:00:00,DE_WINNENDEN,DEN_IM_01,MLD_001,V_HOUSING_A,LOT_0069,A_Day,5,21.65,53.05,-37.49,0.0944,0.891,239.68,77.93,1078.74,657.57,77.33,22.25,95.0,2708.69,1533.37,36,0.49,0.41,8,184.3,135,28.0,flash,6,5.065,0
2026-01-15T08:00:00,DE_OBERSONT,ONT_IM_01,MLD_009,V_HANDLE_E,LOT_0093,A_Day,4,21.01,52.05,-40.12,0.0169,0.867,236.6,64.68,1185.6,733.2,68.07,15.96,53.23,4372.95,399.04,34,0.547,0.244,4,95.1,120,18.17,warpage,3,2.568,1
2026-01-15T08:00:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_HOUSING_A,LOT_0074,A_Day,3,25.77,80.41,-33.47,0.1239,0.927,251.64,91.25,1354.37,908.15,63.46,25.24,59.14,2224.6,414.02,24,0.329,0.307,2,188.18,57,18.5,flash,2,4.927,0
2026-01-15T08:00:00,RO_CURTEA,TEA_IM_02,MLD_009,V_CONNECTOR_F,LOT_0105,A_Day,3,21.82,59.39,-36.7,0.0222,0.996,243.92,49.68,1070.52,725.56,69.59,12.64,28.32,2923.48,100.69,4,0.141,0.305,4,23.95,234,15.02,splay_moisture,8,3.48,0
2026-01-15T08:00:00,VN_QUANGNAM,NAM_IM_02,MLD_012,V_HANDLE_E,LOT_0120,A_Day,5,24.03,78.42,-42.57,0.2097,0.835,218.5,74.47,1224.26,839.9,62.24,17.19,38.73,1888.18,204.99,9,0.208,0.22,2,94.33,83,14.27,warpage,6,6.547,0
2026-01-15T08:30:00,VN_QUANGNAM,NAM_IM_01,MLD_001,V_HOUSING_B,LOT_0064,A_Day,2,24.04,67.46,-32.56,0.0232,0.924,247.93,70.36,1409.68,780.39,70.6,18.59,95.0,2131.38,1419.9,15,0.248,0.225,8,161.43,133,28.0,splay_moisture,6,5.072,0
2026-01-15T09:00:00,VN_QUANGNAM,NAM_IM_02,MLD_017,V_COVER_H,LOT_0087,A_Day,6,26.33,71.81,-35.86,0.1761,0.962,241.59,80.88,1237.9,740.26,69.46,14.77,38.67,1939.12,273.7,22,0.293,0.24,2,130.73,86,17.79,short_shot,7,7.961,0
2026-01-15T09:00:00,DE_OBERSONT,ONT_IM_01,MLD_008,V_HOUSING_A,LOT_0034,A_Day,7,18.92,67.8,-34.99,0.2991,0.909,247.69,93.97,1214.29,641.25,56.63,26.3,95.0,4335.68,1564.45,15,0.303,0.266,8,189.98,136,28.0,short_shot,7,5.677,0
2026-01-15T10:00:00,DE_WINNENDEN,DEN_IM_04,MLD_009,V_HOUSING_A,LOT_0115,A_Day,3,17.39,50.75,-40.49,0.106,0.904,255.06,87.86,1394.22,915.11,53.62,22.65,85.91,1918.7,817.58,12,0.205,0.334,4,186.35,74,22.25,flash,3,4.775,0
2026-01-15T11:00:00,DE_OBERSONT,ONT_IM_02,MLD_009,V_PUMP_CAP_D,LOT_0070,A_Day,3,20.7,55.74,-36.98,0.0688,0.947,229.09,68.75,1203.52,761.68,77.16,16.55,43.8,1845.76,298.97,10,0.206,0.233,4,67.94,137,16.54,warpage,5,2.48,1
2026-01-15T11:00:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_PUMP_CAP_D,LOT_0041,A_Day,2,19.86,55.93,-41.5,0.0497,1.006,248.91,65.35,996.95,551.69,73.3,14.48,22.97,3269.11,76.12,12,0.259,0.15,1,68.07,72,14.27,dimensional_deviation,3,2.867,1
2026-01-15T11:30:00,DE_OBERSONT,ONT_IM_01,MLD_008,V_PUMP_CAP_D,LOT_0056,A_Day,6,20.72,67.46,-36.87,0.1387,1.005,235.73,65.14,1209.71,696.63,69.11,15.33,61.89,4292.02,578.8,13,0.279,0.251,8,66.85,208,22.2,splay_moisture,6,2.527,1
2026-01-15T11:30:00,VN_QUANGNAM,NAM_IM_02,MLD_006,V_COVER_H,LOT_0116,A_Day,5,23.16,73.43,-36.96,0.0976,1.05,246.33,76.29,1159.84,716.47,64.2,20.41,95.0,1831.25,1103.5,10,0.264,0.19,8,128.37,132,28.0,dimensional_deviation,5,3.164,1
2026-01-15T11:30:00,DE_OBERSONT,ONT_IM_03,MLD_006,V_PUMP_CAP_D,LOT_0041,A_Day,6,19.29,48.75,-39.14,0.0293,1.006,232.61,62.21,1104.81,666.43,71.13,15.08,65.76,4215.12,595.57,7,0.247,0.119,8,67.78,192,23.12,warpage,4,2.225,1
2026-01-15T12:00:00,DE_WINNENDEN,DEN_IM_04,MLD_009,V_CONNECTOR_F,LOT_0003,A_Day,5,21.64,51.56,-45.37,0.0231,0.945,230.06,48.01,1036.57,653.74,70.07,8.4,25.41,1857.44,99.14,9,0.186,0.33,4,23.76,245,13.55,warpage,9,3.471,0
2026-01-15T12:00:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_HOUSING_A,LOT_0068,A_Day,1,23.07,65.26,-37.01,0.2847,0.952,253.43,83.81,1241.99,791.01,69.0,22.79,54.78,3555.57,398.33,18,0.396,0.277,2,187.88,62,18.86,splay_moisture,1,2.9,1
2026-01-15T12:00:00,DE_WINNENDEN,DEN_IM_01,MLD_013,V_NOZZLE_C,LOT_0018,A_Day,7,20.58,58.91,-35.31,0.0208,0.977,205.85,69.83,991.09,606.24,81.59,15.16,30.49,2659.86,179.21,6,0.159,0.262,4,41.35,200,13.84,sink_mark,12,4.87,0
2026-01-15T12:30:00,DE_WINNENDEN,DEN_IM_03,MLD_005,V_PUMP_CAP_D,LOT_0080,A_Day,4,18.72,59.82,-41.85,0.1569,0.89,233.28,64.94,1233.44,776.87,80.14,13.24,25.17,3305.07,77.37,4,0.169,0.459,1,66.49,66,12.48,warpage,4,5.465,0
2026-01-15T12:30:00,DE_OBERSONT,ONT_IM_03,MLD_001,V_PUMP_CAP_D,LOT_0041,A_Day,5,18.75,60.95,-40.74,0.0631,1.006,219.98,71.73,1228.89,767.38,73.41,14.06,65.45,4299.34,591.19,10,0.161,0.357,8,66.86,195,22.86,warpage,8,4.174,0
2026-01-15T12:30:00,DE_WINNENDEN,DEN_IM_01,MLD_017,V_HANDLE_E,LOT_0089,A_Day,1,21.31,56.93,-43.99,0.1009,0.99,234.84,55.86,1228.85,676.99,65.16,14.28,38.49,2764.32,206.19,14,0.353,0.161,2,95.32,80,14.13,splay_moisture,3,3.268,0
2026-01-15T12:30:00,VN_QUANGNAM,NAM_IM_02,MLD_006,V_PUMP_CAP_D,LOT_0001,A_Day,3,25.33,68.68,-41.49,0.1261,0.955,233.42,65.47,1110.28,637.71,66.13,12.69,62.5,1879.24,586.03,11,0.275,0.25,8,67.74,207,21.89,flash,9,3.964,0
2026-01-15T13:00:00,VN_QUANGNAM,NAM_IM_01,MLD_003,V_CONNECTOR_F,LOT_0013,A_Day,6,27.21,67.22,-31.63,0.0144,0.923,222.81,57.75,1260.04,697.91,78.09,11.18,25.65,2171.26,103.66,16,0.319,0.13,4,23.59,244,13.39,dimensional_deviation,5,2.384,1
2026-01-15T13:30:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_NOZZLE_C,LOT_0009,A_Day,2,18.38,57.14,-38.3,0.005,0.933,231.61,51.74,932.85,547.01,87.76,14.14,31.89,3493.25,92.0,11,0.209,0.188,2,43.01,104,13.14,splay_moisture,2,2.03,1
2026-01-15T13:30:00,RO_CURTEA,TEA_IM_01,MLD_009,V_COVER_H,LOT_0090,A_Day,6,20.32,69.32,-38.13,0.1328,0.965,256.42,78.32,1356.63,800.89,71.79,17.73,67.31,3569.32,564.57,6,0.177,0.248,4,132.23,92,20.35,dimensional_deviation,5,5.618,0
2026-01-15T14:30:00,DE_OBERSONT,ONT_IM_02,MLD_012,V_FILTER_FRAME_G,LOT_0015,B_Evening,4,21.07,50.97,-37.52,0.1417,0.972,223.16,65.93,1119.35,692.61,65.44,16.44,42.47,1882.71,236.36,11,0.311,0.173,2,109.6,83,14.22,dimensional_deviation,3,4.08,0
2026-01-15T15:00:00,RO_CURTEA,TEA_IM_02,MLD_014,V_HOUSING_A,LOT_0068,B_Evening,2,19.39,63.47,-41.0,0.2631,0.952,259.36,84.35,1302.57,759.97,53.72,22.81,83.83,2855.41,825.92,6,0.216,0.479,4,186.04,79,24.61,warpage,2,4.125,0
2026-01-15T15:30:00,VN_QUANGNAM,NAM_IM_02,MLD_017,V_COVER_H,LOT_0112,B_Evening,4,29.62,79.99,-37.65,0.226,0.938,250.61,72.97,1231.78,729.05,59.62,15.84,44.76,1891.12,274.76,10,0.239,0.051,2,129.7,67,17.3,warpage,5,6.781,0
2026-01-15T15:30:00,RO_CURTEA,TEA_IM_02,MLD_006,V_FILTER_FRAME_G,LOT_0092,B_Evening,4,23.65,59.99,-34.8,0.1865,0.889,248.25,71.59,1174.54,707.96,78.99,18.75,88.74,2878.44,939.44,24,0.287,0.244,8,109.84,148,27.53,short_shot,4,2.961,1
2026-01-15T16:00:00,DE_OBERSONT,ONT_IM_03,MLD_006,V_CONNECTOR_F,LOT_0038,B_Evening,1,21.18,51.45,-36.85,0.0152,0.972,231.3,62.08,1028.86,606.84,77.41,10.57,35.29,4154.29,213.87,10,0.116,0.175,8,24.25,366,17.12,warpage,10,3.037,1
2026-01-15T16:00:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_HANDLE_E,LOT_0029,B_Evening,7,26.23,62.2,-39.54,0.1164,1.049,234.23,72.46,1213.36,766.58,70.86,16.12,77.98,1850.91,818.22,15,0.259,0.246,8,93.72,169,25.18,warpage,11,6.147,0
2026-01-15T16:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_PUMP_CAP_D,LOT_0113,B_Evening,3,22.06,58.75,-35.16,0.1489,0.929,233.86,77.51,1042.48,574.9,78.6,15.83,28.38,3307.86,74.29,11,0.198,0.157,1,67.52,54,14.98,warpage,4,3.163,1
2026-01-15T17:00:00,DE_WINNENDEN,DEN_IM_02,MLD_006,V_PUMP_CAP_D,LOT_0056,B_Evening,5,19.42,55.3,-45.56,0.053,1.005,240.47,65.96,982.52,580.74,65.7,13.75,61.99,1888.99,574.32,12,0.242,0.251,8,67.95,220,23.32,warpage,12,5.54,0
2026-01-15T17:30:00,DE_WINNENDEN,DEN_IM_02,MLD_006,V_CONNECTOR_F,LOT_0038,B_Evening,4,24.44,48.77,-40.72,0.0293,0.972,220.4,70.81,1177.26,688.32,89.01,13.58,33.4,2012.7,200.0,4,0.204,0.15,8,23.49,399,17.28,warpage,10,2.788,1
2026-01-15T17:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_HANDLE_E,LOT_0065,B_Evening,5,22.34,56.18,-41.8,0.0343,0.965,231.75,61.14,1096.1,599.23,57.79,13.72,27.8,3196.81,105.04,14,0.29,0.087,1,95.31,58,15.66,dimensional_deviation,4,4.85,0
2026-01-15T18:30:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_NOZZLE_C,LOT_0094,B_Evening,4,23.18,63.04,-42.47,0.0268,0.897,222.1,46.63,1058.89,627.93,73.6,9.97,25.74,3541.77,95.11,4,0.142,0.177,2,42.82,126,13.35,warpage,4,2.658,1
2026-01-15T18:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_PUMP_CAP_D,LOT_0113,B_Evening,6,21.03,61.16,-43.73,0.1017,0.929,241.59,75.97,1174.23,683.18,54.17,15.26,28.93,3142.61,72.61,4,0.149,0.11,1,67.72,54,13.8,burn_mark,1,3.595,0
2026-01-15T18:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_PUMP_CAP_D,LOT_0110,B_Evening,7,24.55,40.64,-34.44,0.0787,0.903,242.41,68.54,1249.19,762.23,62.89,15.98,27.26,3298.4,73.14,11,0.186,0.152,1,67.79,60,13.03,dimensional_deviation,2,2.336,1
2026-01-15T18:30:00,DE_WINNENDEN,DEN_IM_02,MLD_017,V_PUMP_CAP_D,LOT_0002,B_Evening,4,22.49,58.46,-40.79,0.0526,0.865,229.91,80.61,999.73,571.27,86.86,14.01,30.44,1942.15,144.24,10,0.266,0.043,2,66.19,106,13.45,dimensional_deviation,10,8.02,0
2026-01-15T19:00:00,DE_WINNENDEN,DEN_IM_03,MLD_004,V_PUMP_CAP_D,LOT_0010,B_Evening,3,23.88,68.23,-36.39,0.1603,0.988,242.04,69.7,1061.56,635.84,70.08,14.53,41.27,3241.18,298.58,4,0.095,0.308,4,68.37,159,17.49,splay_moisture,8,5.25,0
2026-01-15T19:00:00,DE_OBERSONT,ONT_IM_02,MLD_016,V_PUMP_CAP_D,LOT_0010,B_Evening,5,23.34,54.69,-39.54,0.1178,0.988,227.4,67.57,1223.98,777.57,60.05,13.26,61.65,1927.86,588.56,12,0.221,0.226,8,68.16,221,21.35,burn_mark,7,3.341,0
2026-01-15T20:00:00,DE_OBERSONT,ONT_IM_02,MLD_018,V_FILTER_FRAME_G,LOT_0091,B_Evening,5,21.71,60.32,-33.19,0.2841,0.969,239.71,76.88,1221.46,782.78,71.84,15.67,42.31,1877.05,243.68,41,0.585,0.313,2,110.49,78,17.12,warpage,5,6.361,0
2026-01-15T20:30:00,DE_WINNENDEN,DEN_IM_05,MLD_013,V_CONNECTOR_F,LOT_0061,B_Evening,4,22.43,57.56,-32.85,0.0083,0.949,236.11,55.32,1070.77,604.07,75.73,9.53,27.5,3488.3,112.55,28,0.463,0.28,4,23.46,244,13.76,sink_mark,8,3.173,1
2026-01-15T20:30:00,VN_QUANGNAM,NAM_IM_02,MLD_012,V_HANDLE_E,LOT_0112,B_Evening,2,28.8,75.31,-40.29,0.2252,0.938,231.57,67.72,1311.35,744.27,61.65,18.8,38.58,1812.49,210.76,11,0.156,0.304,2,94.65,80,15.32,flash,4,3.603,0
2026-01-15T20:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_COVER_H,LOT_0090,B_Evening,4,30.15,78.67,-32.74,0.1783,0.965,241.54,73.93,1245.06,704.15,66.71,19.35,95.0,1876.3,1135.65,24,0.351,0.288,8,131.93,137,28.0,splay_moisture,6,4.691,0
2026-01-15T21:00:00,VN_QUANGNAM,NAM_IM_01,MLD_001,V_PUMP_CAP_D,LOT_0110,B_Evening,5,28.87,70.71,-36.92,0.1773,0.903,222.45,63.6,1205.56,726.01,81.01,15.81,65.08,2098.97,590.23,3,0.216,0.421,8,68.17,209,22.0,warpage,4,2.669,1
2026-01-15T21:00:00,DE_OBERSONT,ONT_IM_01,MLD_010,V_PUMP_CAP_D,LOT_0086,B_Evening,4,22.24,47.04,-44.06,0.196,0.952,231.95,58.46,1057.6,662.57,71.04,14.2,27.57,4340.8,74.58,10,0.222,0.158,1,68.87,62,12.65,warpage,2,3.432,0
2026-01-15T21:30:00,RO_CURTEA,TEA_IM_02,MLD_006,V_FILTER_FRAME_G,LOT_0092,B_Evening,3,24.51,60.76,-36.16,0.194,0.889,242.12,77.17,1177.2,750.08,75.02,21.6,93.7,2926.36,1010.85,16,0.213,0.208,8,109.65,141,27.88,warpage,5,2.689,1
2026-01-15T22:00:00,DE_WINNENDEN,DEN_IM_02,MLD_011,V_CONNECTOR_F,LOT_0018,C_Night,6,21.37,61.45,-38.61,0.0148,0.977,239.27,73.05,963.49,548.72,78.76,12.51,27.32,1816.24,102.2,19,0.342,0.158,4,24.57,238,16.28,warpage,15,5.949,0
2026-01-15T22:00:00,DE_WINNENDEN,DEN_IM_02,MLD_004,V_PUMP_CAP_D,LOT_0017,C_Night,4,23.17,56.36,-38.3,0.1051,0.868,235.13,67.0,1107.37,635.66,76.26,14.22,41.72,1884.62,292.49,23,0.402,0.284,4,68.25,157,16.18,warpage,7,3.853,0
2026-01-15T22:00:00,DE_WINNENDEN,DEN_IM_02,MLD_017,V_NOZZLE_C,LOT_0061,C_Night,4,23.38,59.74,-39.84,0.0103,0.949,223.17,48.69,1134.75,610.64,57.96,12.59,28.04,1922.23,95.36,9,0.214,0.178,2,42.2,111,13.32,dimensional_deviation,3,2.274,1
2026-01-15T23:00:00,DE_WINNENDEN,DEN_IM_05,MLD_001,V_PUMP_CAP_D,LOT_0032,C_Night,4,20.55,58.3,-37.15,0.1399,0.952,236.36,76.13,989.9,611.39,68.23,16.36,63.08,3497.69,558.38,6,0.106,0.318,8,68.6,205,22.07,warpage,7,4.019,0
2026-01-15T23:00:00,DE_WINNENDEN,DEN_IM_04,MLD_010,V_CONNECTOR_F,LOT_0104,C_Night,5,24.86,71.15,-35.98,0.0744,0.897,237.07,52.8,1175.99,635.89,75.7,10.38,19.77,1936.6,26.66,13,0.268,0.17,1,24.04,79,13.36,splay_moisture,1,3.03,1
2026-01-16T00:00:00,RO_CURTEA,TEA_IM_01,MLD_013,V_COVER_H,LOT_0012,C_Night,5,23.07,67.9,-39.38,0.1503,0.914,232.34,75.52,1246.76,715.42,63.61,17.82,65.41,3598.69,578.84,9,0.286,0.33,4,131.23,99,21.26,dimensional_deviation,5,5.24,0
2026-01-16T00:00:00,DE_WINNENDEN,DEN_IM_04,MLD_009,V_HOUSING_B,LOT_0117,C_Night,3,22.46,55.29,-41.08,0.0444,0.967,250.47,79.68,1241.7,673.78,71.99,23.42,75.5,1928.01,706.26,24,0.467,0.303,4,166.92,83,22.31,flash,2,3.191,1
2026-01-16T00:00:00,RO_CURTEA,TEA_IM_01,MLD_012,V_COVER_H,LOT_0069,C_Night,3,25.25,59.46,-40.85,0.1152,0.891,237.9,81.42,1176.31,684.36,65.23,22.05,50.61,3562.9,272.83,23,0.376,0.248,2,129.28,65,16.97,dimensional_deviation,2,2.017,1
2026-01-16T00:30:00,RO_CURTEA,TEA_IM_01,MLD_009,V_FILTER_FRAME_G,LOT_0005,C_Night,4,24.24,66.51,-38.08,0.2658,0.901,248.11,81.26,1154.27,649.22,61.08,17.75,54.72,3597.43,459.76,14,0.243,0.323,4,110.93,115,20.55,warpage,7,6.28,0
2026-01-16T00:30:00,DE_OBERSONT,ONT_IM_02,MLD_015,V_HOUSING_A,LOT_0068,C_Night,2,23.27,50.98,-43.57,0.2272,0.952,249.43,85.8,1223.62,664.86,61.17,23.02,55.99,1863.52,414.71,15,0.207,0.358,2,189.07,60,18.55,flash,2,4.834,0
2026-01-16T00:30:00,DE_WINNENDEN,DEN_IM_03,MLD_010,V_HANDLE_E,LOT_0108,C_Night,2,23.98,54.63,-39.06,0.1583,0.984,212.22,68.55,988.38,556.09,67.25,16.7,30.75,3239.21,98.5,7,0.263,0.096,1,94.71,51,12.1,dimensional_deviation,0,3.823,0
2026-01-16T01:00:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_CONNECTOR_F,LOT_0014,C_Night,1,21.97,50.86,-38.22,0.0297,0.904,234.74,60.66,1096.2,626.27,77.15,12.27,25.97,3522.94,52.24,5,0.139,0.21,2,24.12,123,13.34,flash,2,1.527,1
2026-01-16T01:00:00,DE_WINNENDEN,DEN_IM_03,MLD_011,V_PUMP_CAP_D,LOT_0001,C_Night,4,24.7,56.92,-37.12,0.1108,0.955,242.35,61.85,1062.16,650.15,54.03,15.62,43.02,3241.08,298.17,2,0.189,0.314,4,66.75,144,16.15,splay_moisture,4,3.174,1
2026-01-16T01:00:00,DE_WINNENDEN,DEN_IM_05,MLD_013,V_HOUSING_A,LOT_0034,C_Night,1,21.6,61.93,-37.6,0.2499,0.909,245.02,76.46,1303.32,790.23,80.25,20.64,82.76,3475.81,775.75,17,0.285,0.361,4,185.77,77,24.09,flash,4,4.215,0
2026-01-16T01:30:00,VN_QUANGNAM,NAM_IM_01,MLD_008,V_PUMP_CAP_D,LOT_0113,C_Night,1,25.32,73.79,-38.09,0.1604,0.929,233.52,65.12,1303.67,754.96,76.43,14.91,61.46,2192.18,584.87,14,0.181,0.215,8,67.96,213,23.84,flash,6,2.609,1
2026-01-16T02:00:00,DE_OBERSONT,ONT_IM_02,MLD_015,V_CONNECTOR_F,LOT_0014,C_Night,2,21.39,64.68,-39.47,0.0295,0.904,239.28,54.99,1093.45,651.17,85.48,13.39,27.77,1920.16,51.76,5,0.122,0.422,2,23.84,114,14.94,warpage,4,3.479,0
2026-01-16T03:30:00,RO_CURTEA,TEA_IM_01,MLD_014,V_HOUSING_A,LOT_0049,C_Night,5,20.04,56.16,-42.02,0.0421,0.878,256.33,81.31,1371.66,822.85,55.16,19.73,79.19,3525.86,774.81,25,0.468,0.463,4,187.96,81,22.22,dimensional_deviation,6,5.922,0
2026-01-16T05:00:00,DE_WINNENDEN,DEN_IM_05,MLD_017,V_NOZZLE_C,LOT_0074,C_Night,3,18.89,53.56,-40.49,0.005,0.927,222.75,49.28,1109.51,613.29,84.71,11.7,28.29,3522.42,93.24,33,0.524,0.146,2,41.29,118,12.51,flash,2,2.395,1
2026-01-16T05:00:00,DE_WINNENDEN,DEN_IM_01,MLD_016,V_HANDLE_E,LOT_0090,C_Night,5,19.73,61.24,-41.24,0.0872,0.965,232.46,72.88,1222.03,742.29,65.34,16.79,81.62,2724.86,844.09,2,0.129,0.189,8,95.69,169,25.74,sink_mark,10,5.366,0
2026-01-16T05:30:00,DE_WINNENDEN,DEN_IM_05,MLD_012,V_CONNECTOR_F,LOT_0030,C_Night,7,20.1,52.68,-37.92,0.0301,0.932,207.06,60.76,900.18,535.84,84.81,10.47,20.58,3452.54,49.52,4,0.083,0.216,2,23.78,162,10.56,dimensional_deviation,6,4.033,0
2026-01-16T05:30:00,DE_OBERSONT,ONT_IM_02,MLD_015,V_CONNECTOR_F,LOT_0003,C_Night,5,19.44,53.92,-36.44,0.0199,0.945,224.03,57.94,1011.41,602.23,77.93,10.88,27.02,1814.89,51.61,28,0.467,0.328,2,24.31,125,12.7,flash,6,3.233,0
2026-01-16T06:30:00,DE_OBERSONT,ONT_IM_02,MLD_006,V_PUMP_CAP_D,LOT_0106,A_Day,4,20.73,52.41,-41.8,0.1859,0.975,242.33,78.93,1011.17,605.67,66.17,16.27,63.51,1841.73,569.01,6,0.263,0.212,8,68.4,211,22.75,warpage,9,4.757,0
2026-01-16T07:00:00,DE_WINNENDEN,DEN_IM_04,MLD_018,V_HOUSING_A,LOT_0107,A_Day,4,17.93,54.42,-40.66,0.1059,1.014,245.28,82.94,1273.09,802.27,61.03,22.32,52.77,1888.27,378.2,1,0.113,0.298,2,184.5,62,18.68,dimensional_deviation,2,4.48,0
2026-01-16T07:30:00,RO_CURTEA,TEA_IM_01,MLD_012,V_HOUSING_A,LOT_0103,A_Day,5,20.08,59.22,-33.77,0.1799,1.031,259.14,86.72,1289.56,841.4,69.06,23.32,57.55,3585.5,394.45,40,0.56,0.223,2,185.89,55,18.46,dimensional_deviation,2,3.527,0
2026-01-16T07:30:00,VN_QUANGNAM,NAM_IM_02,MLD_008,V_PUMP_CAP_D,LOT_0045,A_Day,4,25.48,66.9,-38.91,0.0848,0.926,227.58,77.45,1180.2,742.41,60.85,14.86,62.19,1816.99,573.67,16,0.282,0.234,8,69.41,222,21.65,short_shot,12,5.1,0
2026-01-16T08:00:00,DE_OBERSONT,ONT_IM_02,MLD_018,V_PUMP_CAP_D,LOT_0021,A_Day,3,20.99,54.28,-39.41,0.0636,0.986,233.74,74.82,1127.94,624.71,65.77,13.74,31.68,1907.11,150.58,14,0.292,0.24,2,67.65,105,12.79,dimensional_deviation,7,7.097,0
2026-01-16T08:00:00,VN_QUANGNAM,NAM_IM_01,MLD_018,V_HOUSING_A,LOT_0031,A_Day,3,23.16,64.43,-43.88,0.1431,0.908,255.02,80.61,1376.16,843.31,64.2,21.92,55.29,2196.72,411.73,11,0.273,0.26,2,182.96,58,18.04,splay_moisture,1,3.458,0
2026-01-16T08:00:00,DE_WINNENDEN,DEN_IM_02,MLD_013,V_FILTER_FRAME_G,LOT_0015,A_Day,2,19.36,53.24,-30.61,0.1808,0.972,241.59,66.76,1324.27,746.43,49.58,15.56,56.55,1911.31,466.9,41,0.667,0.293,4,111.36,116,18.19,splay_moisture,7,6.003,0
2026-01-16T08:00:00,RO_CURTEA,TEA_IM_02,MLD_014,V_FILTER_FRAME_G,LOT_0022,A_Day,4,21.1,56.47,-40.77,0.1744,0.934,249.38,78.44,1254.41,709.22,64.51,19.96,58.5,2857.89,468.83,16,0.263,0.405,4,109.68,116,21.22,warpage,6,4.855,0
2026-01-16T08:00:00,VN_QUANGNAM,NAM_IM_01,MLD_007,V_CONNECTOR_F,LOT_0078,A_Day,5,26.99,73.11,-35.07,0.0312,0.889,233.31,64.42,1026.66,652.79,78.95,12.18,27.84,2141.37,104.85,17,0.26,0.356,4,23.36,226,14.02,dimensional_deviation,8,3.362,0
